Date,KOSPI,PER,PBR
2013-06-25,1780.63,12.48,1.06
2013-06-26,1783.45,12.49,1.06
2013-06-27,1834.7,12.85,1.09
2013-06-28,1863.32,13.05,1.11
2013-07-01,1855.73,12.99,1.1
2013-07-02,1855.02,12.99,1.1
2013-07-03,1824.66,12.77,1.08
2013-07-04,1839.14,12.88,1.09
2013-07-05,1833.31,12.83,1.09
2013-07-08,1816.85,12.72,1.08
2013-07-09,1830.35,12.81,1.09
2013-07-10,1824.16,12.77,1.08
2013-07-11,1877.6,13.15,1.12
2013-07-12,1869.98,13.09,1.11
2013-07-15,1875.16,13.13,1.11
2013-07-16,1866.36,13.07,1.11
2013-07-17,1887.49,13.22,1.12
2013-07-18,1875.48,12.83,1.11
2013-07-19,1871.41,12.8,1.11
2013-07-22,1880.35,12.86,1.12
2013-07-23,1904.15,13.03,1.13
2013-07-24,1912.08,13.08,1.14
2013-07-25,1909.61,13.07,1.13
2013-07-26,1910.81,13.07,1.14
2013-07-29,1899.89,13.0,1.13
2013-07-30,1917.05,13.12,1.14
2013-07-31,1914.03,13.2,1.13
2013-08-01,1920.74,13.25,1.13
2013-08-02,1923.38,13.27,1.13
2013-08-05,1916.22,13.22,1.13
2013-08-06,1906.62,13.15,1.12
2013-08-07,1878.33,12.96,1.11
2013-08-08,1883.97,13.0,1.11
2013-08-09,1880.71,12.97,1.11
2013-08-12,1884.83,13.0,1.11
2013-08-13,1913.03,13.2,1.13
2013-08-14,1923.91,13.27,1.13
2013-08-16,1920.11,13.14,1.13
2013-08-19,1917.64,13.12,1.13
2013-08-20,1887.85,12.92,1.11
2013-08-21,1867.46,12.78,1.1
2013-08-22,1849.12,12.65,1.09
2013-08-23,1870.16,12.79,1.1
2013-08-26,1887.86,12.92,1.11
2013-08-27,1885.84,12.91,1.11
2013-08-28,1884.52,12.9,1.11
2013-08-29,1907.54,13.06,1.13
2013-08-30,1926.36,13.16,1.14
2013-09-02,1924.81,13.14,1.14
2013-09-03,1933.74,13.2,1.14
2013-09-04,1933.03,13.2,1.14
2013-09-05,1951.65,13.32,1.15
2013-09-06,1955.31,13.35,1.16
2013-09-09,1974.67,13.57,1.17
2013-09-10,1994.06,13.7,1.18
2013-09-11,2003.85,13.77,1.18
2013-09-12,2004.06,13.77,1.18
2013-09-13,1994.32,13.71,1.18
2013-09-16,2013.37,13.85,1.19
2013-09-17,2005.58,13.81,1.19
2013-09-23,2009.41,13.85,1.19
2013-09-24,2007.1,13.83,1.19
2013-09-25,1998.06,13.77,1.18
2013-09-26,2007.32,13.84,1.19
2013-09-27,2011.8,13.86,1.19
2013-09-30,1996.96,13.76,1.18
2013-10-01,1998.87,13.76,1.18
2013-10-02,1999.47,13.76,1.18
2013-10-04,1996.98,13.75,1.18
2013-10-07,1994.42,13.73,1.18
2013-10-08,2002.76,13.79,1.18
2013-10-10,2001.4,13.78,1.18
2013-10-11,2024.9,13.94,1.2
2013-10-14,2020.27,13.91,1.19
2013-10-15,2040.96,14.06,1.21
2013-10-16,2034.61,14.02,1.2
2013-10-17,2040.61,14.07,1.21
2013-10-18,2052.4,14.15,1.21
2013-10-21,2053.01,14.15,1.21
2013-10-22,2056.12,14.17,1.22
2013-10-23,2035.75,14.03,1.2
2013-10-24,2046.69,14.11,1.21
2013-10-25,2034.39,14.02,1.2
2013-10-28,2048.14,14.12,1.21
2013-10-29,2051.76,14.14,1.21
2013-10-30,2059.58,14.2,1.22
2013-10-31,2030.09,14.02,1.2
2013-11-01,2039.42,14.08,1.21
2013-11-04,2025.17,13.99,1.2
2013-11-05,2013.93,13.91,1.19
2013-11-06,2013.67,13.9,1.19
2013-11-07,2004.04,13.89,1.19
2013-11-08,1984.87,13.75,1.18
2013-11-11,1977.3,14.17,1.17
2013-11-12,1995.48,14.31,1.18
2013-11-13,1963.56,14.07,1.17
2013-11-14,1967.56,14.62,1.17
2013-11-15,2005.64,14.91,1.19
2013-11-18,2010.81,14.95,1.2
2013-11-19,2031.64,15.11,1.21
2013-11-20,2017.24,15.0,1.2
2013-11-21,1993.78,14.82,1.19
2013-11-22,2006.23,14.92,1.19
2013-11-25,2015.98,14.99,1.2
2013-11-26,2022.64,15.04,1.2
2013-11-27,2028.81,15.08,1.21
2013-11-28,2045.77,15.21,1.22
2013-11-29,2044.87,15.21,1.22
2013-12-02,2030.78,15.1,1.21
2013-12-03,2009.36,14.94,1.19
2013-12-04,1986.8,14.77,1.18
2013-12-05,1984.77,14.76,1.18
2013-12-06,1980.41,14.72,1.18
2013-12-09,2000.38,14.87,1.19
2013-12-10,1993.45,14.82,1.18
2013-12-11,1977.97,14.71,1.18
2013-12-12,1967.93,14.63,1.17
2013-12-13,1962.91,14.59,1.17
2013-12-16,1961.15,14.58,1.17
2013-12-17,1965.74,14.62,1.17
2013-12-18,1974.63,14.69,1.17
2013-12-19,1975.65,14.69,1.17
2013-12-20,1983.35,14.74,1.18
2013-12-23,1996.89,14.84,1.19
2013-12-24,2001.59,14.88,1.19
2013-12-26,1999.3,14.86,1.19
2013-12-27,2002.28,14.88,1.19
2013-12-30,2011.34,14.95,1.2
2014-01-02,1967.19,14.63,1.17
2014-01-03,1946.14,14.47,1.16
2014-01-06,1953.28,14.53,1.16
2014-01-07,1959.44,14.57,1.16
2014-01-08,1958.96,14.56,1.16
2014-01-09,1946.11,14.46,1.16
2014-01-10,1938.54,14.56,1.15
2014-01-13,1948.92,14.64,1.16
2014-01-14,1946.07,14.63,1.16
2014-01-15,1953.28,14.68,1.16
2014-01-16,1957.32,14.74,1.16
2014-01-17,1944.48,14.64,1.15
2014-01-20,1953.78,14.71,1.16
2014-01-21,1963.89,14.79,1.17
2014-01-22,1970.42,14.83,1.17
2014-01-23,1947.59,14.66,1.16
2014-01-24,1940.56,14.58,1.15
2014-01-27,1910.34,14.36,1.13
2014-01-28,1916.93,14.41,1.14
2014-01-29,1941.15,14.6,1.15
2014-02-03,1919.96,14.44,1.14
2014-02-04,1886.85,14.19,1.12
2014-02-05,1891.32,14.22,1.12
2014-02-06,1907.89,14.35,1.13
2014-02-07,1922.5,14.46,1.14
2014-02-10,1923.3,14.47,1.14
2014-02-11,1932.06,14.53,1.15
2014-02-12,1935.84,14.56,1.15
2014-02-13,1926.96,14.49,1.14
2014-02-14,1940.28,14.63,1.15
2014-02-17,1946.36,14.68,1.15
2014-02-18,1946.91,14.68,1.15
2014-02-19,1942.93,14.65,1.15
2014-02-20,1930.57,14.56,1.14
2014-02-21,1957.83,14.77,1.16
2014-02-24,1949.05,14.7,1.15
2014-02-25,1964.86,14.82,1.16
2014-02-26,1970.77,14.87,1.17
2014-02-27,1978.43,14.93,1.17
2014-02-28,1979.99,14.94,1.17
2014-03-03,1964.69,14.82,1.16
2014-03-04,1954.11,14.74,1.16
2014-03-05,1971.24,14.87,1.17
2014-03-06,1975.62,14.9,1.17
2014-03-07,1974.68,14.9,1.17
2014-03-10,1954.42,14.75,1.16
2014-03-11,1963.87,14.82,1.16
2014-03-12,1932.54,14.58,1.14
2014-03-13,1934.38,14.59,1.15
2014-03-14,1919.9,14.45,1.14
2014-03-17,1927.53,14.51,1.14
2014-03-18,1940.21,14.61,1.15
2014-03-19,1937.68,14.59,1.15
2014-03-20,1919.52,14.45,1.14
2014-03-21,1934.94,14.56,1.15
2014-03-24,1945.55,14.48,1.16
2014-03-25,1941.25,14.44,1.15
2014-03-26,1964.31,14.62,1.17
2014-03-27,1977.97,14.72,1.18
2014-03-28,1981.0,14.74,1.18
2014-03-31,1985.61,14.78,1.18
2014-04-01,1991.98,14.81,1.18
2014-04-02,1997.25,14.85,1.19
2014-04-03,1993.7,14.82,1.18
2014-04-04,1988.09,14.83,1.18
2014-04-07,1989.7,14.84,1.19
2014-04-08,1993.03,14.86,1.19
2014-04-09,1998.95,14.91,1.19
2014-04-10,2008.61,15.02,1.2
2014-04-11,1997.44,14.92,1.19
2014-04-14,1997.02,14.92,1.19
2014-04-15,1992.27,14.88,1.19
2014-04-16,1992.21,14.89,1.19
2014-04-17,1992.05,14.89,1.19
2014-04-18,2004.28,14.98,1.19
2014-04-21,1999.22,14.94,1.19
2014-04-22,2004.22,14.98,1.19
2014-04-23,2000.37,14.95,1.19
2014-04-24,1998.34,14.94,1.19
2014-04-25,1971.66,14.74,1.17
2014-04-28,1969.26,14.72,1.17
2014-04-29,1964.77,14.68,1.17
2014-04-30,1961.79,15.03,1.11
2014-05-02,1959.44,15.02,1.11
2014-05-07,1939.88,14.87,1.1
2014-05-08,1950.6,14.95,1.1
2014-05-09,1956.55,15.2,1.11
2014-05-12,1964.94,15.27,1.12
2014-05-13,1982.93,15.42,1.13
2014-05-14,2010.83,15.64,1.14
2014-05-15,2010.2,15.64,1.14
2014-05-16,2013.44,15.69,1.14
2014-05-19,2015.14,15.7,1.15
2014-05-20,2011.26,15.68,1.14
2014-05-21,2008.33,15.66,1.14
2014-05-22,2015.59,15.71,1.15
2014-05-23,2017.17,15.69,1.15
2014-05-26,2010.35,15.64,1.15
2014-05-27,1997.63,15.54,1.14
2014-05-28,2017.06,15.69,1.15
2014-05-29,2012.26,15.65,1.15
2014-05-30,1994.96,15.51,1.14
2014-06-02,2002.0,15.57,1.14
2014-06-03,2008.56,15.62,1.15
2014-06-05,1995.48,15.52,1.14
2014-06-09,1990.04,15.48,1.13
2014-06-10,2011.8,15.65,1.15
2014-06-11,2014.67,15.67,1.15
2014-06-12,2011.65,15.64,1.15
2014-06-13,1990.85,15.48,1.14
2014-06-16,1993.59,15.51,1.14
2014-06-17,2001.55,15.57,1.14
2014-06-18,1989.49,15.47,1.13
2014-06-19,1992.03,15.5,1.14
2014-06-20,1968.07,15.36,1.12
2014-06-23,1974.92,15.37,1.13
2014-06-24,1994.35,15.52,1.14
2014-06-25,1981.77,15.57,1.13
2014-06-26,1995.05,15.68,1.14
2014-06-27,1988.51,15.63,1.13
2014-06-30,2002.21,15.74,1.14
2014-07-01,1999.0,15.71,1.14
2014-07-02,2015.28,15.85,1.15
2014-07-03,2010.97,15.82,1.15
2014-07-04,2009.66,15.81,1.15
2014-07-07,2005.12,15.77,1.14
2014-07-08,2006.66,15.61,1.14
2014-07-09,2000.5,15.56,1.13
2014-07-10,2002.84,15.58,1.14
2014-07-11,1988.74,15.47,1.13
2014-07-14,1993.88,15.51,1.13
2014-07-15,2012.72,15.7,1.14
2014-07-16,2013.48,15.71,1.14
2014-07-17,2020.9,15.76,1.15
2014-07-18,2019.42,15.75,1.14
2014-07-21,2018.5,15.75,1.14
2014-07-22,2028.93,15.83,1.15
2014-07-23,2028.32,15.82,1.15
2014-07-24,2026.62,15.81,1.15
2014-07-25,2033.85,15.86,1.15
2014-07-28,2048.81,15.98,1.16
2014-07-29,2061.97,16.09,1.17
2014-07-30,2082.61,16.25,1.18
2014-07-31,2076.12,16.2,1.18
2014-08-01,2073.1,16.17,1.17
2014-08-04,2080.42,16.23,1.18
2014-08-05,2066.26,16.12,1.17
2014-08-06,2060.73,16.08,1.17
2014-08-07,2054.51,16.04,1.17
2014-08-08,2031.1,15.86,1.15
2014-08-11,2039.37,15.93,1.16
2014-08-12,2041.47,15.94,1.16
2014-08-13,2062.36,16.1,1.17
2014-08-14,2063.22,16.15,1.17
2014-08-18,2053.13,16.05,1.16
2014-08-19,2071.14,16.19,1.17
2014-08-20,2072.78,16.21,1.18
2014-08-21,2044.21,15.98,1.16
2014-08-22,2056.7,16.08,1.17
2014-08-25,2060.89,16.11,1.17
2014-08-26,2068.05,16.17,1.17
2014-08-27,2074.93,16.22,1.18
2014-08-28,2075.76,16.23,1.18
2014-08-29,2068.54,16.18,1.17
2014-09-01,2067.86,16.17,1.17
2014-09-02,2051.58,16.05,1.16
2014-09-03,2051.2,16.04,1.16
2014-09-04,2056.26,16.08,1.17
2014-09-05,2049.41,16.03,1.16
2014-09-11,2034.16,15.91,1.15
2014-09-12,2041.86,15.97,1.16
2014-09-15,2035.82,15.92,1.15
2014-09-16,2042.92,15.98,1.16
2014-09-17,2062.61,16.13,1.17
2014-09-18,2047.74,16.02,1.16
2014-09-19,2053.82,16.06,1.17
2014-09-22,2039.27,15.95,1.16
2014-09-23,2028.91,15.87,1.15
2014-09-24,2035.64,15.92,1.15
2014-09-25,2034.11,15.91,1.15
2014-09-26,2031.64,15.89,1.15
2014-09-29,2026.6,15.85,1.15
2014-09-30,2020.09,15.8,1.15
2014-10-01,1991.54,15.58,1.13
2014-10-02,1976.16,15.46,1.12
2014-10-06,1968.39,15.39,1.12
2014-10-07,1972.91,15.42,1.12
2014-10-08,1965.25,15.36,1.11
2014-10-10,1940.92,15.17,1.1
2014-10-13,1927.21,15.07,1.09
2014-10-14,1929.25,15.09,1.09
2014-10-15,1925.91,15.06,1.09
2014-10-16,1918.83,15.0,1.09
2014-10-17,1900.66,14.86,1.08
2014-10-20,1930.06,15.09,1.09
2014-10-21,1915.28,14.97,1.09
2014-10-22,1936.97,15.15,1.1
2014-10-23,1931.65,15.11,1.09
2014-10-24,1925.69,15.06,1.09
2014-10-27,1931.97,15.11,1.1
2014-10-28,1925.68,15.06,1.09
2014-10-29,1961.17,15.34,1.11
2014-10-30,1958.93,15.32,1.11
2014-10-31,1964.43,15.37,1.11
2014-11-03,1952.97,15.28,1.11
2014-11-04,1935.19,15.14,1.1
2014-11-05,1931.43,15.11,1.1
2014-11-06,1936.48,15.15,1.1
2014-11-07,1939.87,15.18,1.1
2014-11-10,1958.23,15.33,1.11
2014-11-11,1963.0,15.36,1.11
2014-11-12,1967.27,15.4,1.12
2014-11-13,1960.51,15.35,1.11
2014-11-14,1945.14,15.22,1.1
2014-11-17,1943.63,15.49,1.12
2014-11-18,1967.01,15.68,1.14
2014-11-19,1966.87,15.47,1.15
2014-11-20,1958.04,15.45,1.13
2014-11-21,1964.84,15.51,1.13
2014-11-24,1978.54,15.62,1.14
2014-11-25,1980.21,15.63,1.14
2014-11-26,1980.84,15.64,1.14
2014-11-27,1982.09,15.65,1.14
2014-11-28,1980.78,15.63,1.14
2014-12-01,1965.22,15.51,1.13
2014-12-02,1965.83,15.52,1.13
2014-12-03,1969.91,15.55,1.13
2014-12-04,1986.61,15.68,1.14
2014-12-05,1986.62,15.68,1.14
2014-12-08,1978.95,15.62,1.14
2014-12-09,1970.95,15.56,1.13
2014-12-10,1945.56,15.35,1.12
2014-12-11,1916.59,15.12,1.1
2014-12-12,1921.71,15.17,1.11
2014-12-15,1920.36,15.15,1.1
2014-12-16,1904.13,15.03,1.09
2014-12-17,1900.16,15.0,1.09
2014-12-18,1897.5,14.98,1.09
2014-12-19,1929.98,15.44,1.12
2014-12-22,1943.12,15.54,1.13
2014-12-23,1939.02,15.51,1.13
2014-12-24,1946.61,15.57,1.13
2014-12-26,1948.16,15.58,1.13
2014-12-29,1927.86,15.42,1.12
2014-12-30,1915.59,15.32,1.11
2015-01-02,1926.44,15.35,1.12
2015-01-05,1915.75,15.26,1.11
2015-01-06,1882.45,15.0,1.09
2015-01-07,1883.83,15.05,1.09
2015-01-08,1904.65,15.22,1.11
2015-01-09,1924.7,15.59,1.12
2015-01-12,1920.95,15.56,1.12
2015-01-13,1917.14,15.54,1.11
2015-01-14,1913.66,15.51,1.11
2015-01-15,1914.14,15.52,1.11
2015-01-16,1888.13,15.31,1.1
2015-01-19,1902.62,15.42,1.1
2015-01-20,1918.31,15.56,1.11
2015-01-21,1921.23,15.58,1.12
2015-01-22,1920.82,15.58,1.12
2015-01-23,1936.09,15.71,1.12
2015-01-26,1935.68,15.73,1.12
2015-01-27,1952.4,15.86,1.13
2015-01-28,1961.58,15.94,1.14
2015-01-29,1951.02,15.85,1.13
2015-01-30,1949.26,15.84,1.13
2015-02-02,1952.68,15.87,1.13
2015-02-03,1951.96,15.86,1.13
2015-02-04,1962.79,15.95,1.14
2015-02-05,1952.84,15.88,1.13
2015-02-06,1955.52,15.91,1.14
2015-02-09,1947.0,15.84,1.13
2015-02-10,1935.86,15.75,1.12
2015-02-11,1945.7,15.83,1.13
2015-02-12,1941.63,15.8,1.13
2015-02-13,1957.5,15.92,1.14
2015-02-16,1958.23,15.93,1.14
2015-02-17,1961.45,15.96,1.14
2015-02-23,1968.39,16.84,1.14
2015-02-24,1976.12,16.91,1.15
2015-02-25,1990.47,17.03,1.16
2015-02-26,1993.08,17.05,1.16
2015-02-27,1985.8,16.99,1.15
2015-03-02,1996.81,17.09,1.16
2015-03-03,2001.38,17.12,1.16
2015-03-04,1998.29,17.1,1.16
2015-03-05,1998.38,17.11,1.16
2015-03-06,2012.94,17.24,1.17
2015-03-09,1992.82,17.07,1.16
2015-03-10,1984.77,17.0,1.15
2015-03-11,1980.83,16.96,1.15
2015-03-12,1970.59,16.87,1.14
2015-03-13,1985.79,17.73,1.15
2015-03-16,1987.33,17.74,1.15
2015-03-17,2029.91,18.12,1.18
2015-03-18,2028.45,18.11,1.18
2015-03-19,2037.89,18.2,1.18
2015-03-20,2037.24,18.12,1.19
2015-03-23,2036.59,16.98,1.19
2015-03-24,2041.37,17.15,1.19
2015-03-25,2042.81,17.17,1.19
2015-03-26,2022.56,16.99,1.18
2015-03-27,2019.8,16.97,1.18
2015-03-30,2030.04,16.89,1.18
2015-03-31,2041.03,16.98,1.19
2015-04-01,2028.45,16.88,1.18
2015-04-02,2029.07,16.88,1.18
2015-04-03,2045.42,17.03,1.19
2015-04-06,2046.43,17.04,1.19
2015-04-07,2047.03,17.05,1.19
2015-04-08,2059.26,17.15,1.2
2015-04-09,2058.87,17.15,1.2
2015-04-10,2087.76,17.39,1.22
2015-04-13,2098.92,17.48,1.22
2015-04-14,2111.72,17.59,1.23
2015-04-15,2119.96,17.66,1.24
2015-04-16,2139.9,17.83,1.25
2015-04-17,2143.5,17.86,1.25
2015-04-20,2146.71,17.88,1.25
2015-04-21,2144.79,17.88,1.25
2015-04-22,2143.89,17.87,1.25
2015-04-23,2173.41,18.12,1.27
2015-04-24,2159.8,18.01,1.26
2015-04-27,2157.54,17.99,1.26
2015-04-28,2147.67,17.9,1.25
2015-04-29,2142.63,17.86,1.25
2015-04-30,2127.17,17.73,1.24
2015-05-04,2132.23,17.77,1.24
2015-05-06,2104.58,17.14,1.16
2015-05-07,2091.0,17.03,1.15
2015-05-08,2085.52,16.99,1.15
2015-05-11,2097.38,17.09,1.16
2015-05-12,2096.77,17.07,1.15
2015-05-13,2114.16,17.21,1.16
2015-05-14,2120.33,17.26,1.17
2015-05-15,2106.5,17.15,1.16
2015-05-18,2113.72,17.21,1.16
2015-05-19,2120.85,17.27,1.17
2015-05-20,2139.54,17.42,1.18
2015-05-21,2122.81,17.29,1.17
2015-05-22,2146.1,17.48,1.18
2015-05-26,2143.5,17.46,1.18
2015-05-27,2107.5,17.16,1.16
2015-05-28,2110.89,17.19,1.16
2015-05-29,2114.8,17.23,1.17
2015-06-01,2102.37,17.12,1.16
2015-06-02,2078.64,16.93,1.15
2015-06-03,2063.16,16.81,1.14
2015-06-04,2072.86,16.88,1.14
2015-06-05,2068.1,16.85,1.14
2015-06-08,2065.19,16.82,1.14
2015-06-09,2064.03,16.82,1.14
2015-06-10,2051.32,16.71,1.13
2015-06-11,2056.61,16.75,1.13
2015-06-12,2052.17,16.72,1.13
2015-06-15,2042.32,16.64,1.13
2015-06-16,2028.72,16.53,1.12
2015-06-17,2034.86,16.58,1.12
2015-06-18,2041.88,16.64,1.13
2015-06-19,2046.96,16.67,1.13
2015-06-22,2055.16,16.74,1.13
2015-06-23,2081.2,16.94,1.15
2015-06-24,2085.53,16.98,1.15
2015-06-25,2085.06,16.97,1.15
2015-06-26,2090.26,17.02,1.15
2015-06-29,2060.49,16.77,1.14
2015-06-30,2074.2,16.87,1.14
2015-07-01,2097.89,17.07,1.16
2015-07-02,2107.33,17.15,1.16
2015-07-03,2104.41,17.13,1.16
2015-07-06,2053.93,16.71,1.13
2015-07-07,2040.29,16.6,1.13
2015-07-08,2016.21,16.4,1.11
2015-07-09,2027.81,16.48,1.12
2015-07-10,2031.17,16.52,1.12
2015-07-13,2061.52,16.78,1.14
2015-07-14,2059.23,16.76,1.14
2015-07-15,2072.91,16.88,1.14
2015-07-16,2087.89,17.0,1.15
2015-07-17,2076.79,16.91,1.15
2015-07-20,2073.31,16.88,1.14
2015-07-21,2083.62,16.96,1.15
2015-07-22,2064.73,16.81,1.14
2015-07-23,2065.07,16.81,1.14
2015-07-24,2045.96,16.66,1.13
2015-07-27,2038.81,16.6,1.13
2015-07-28,2039.1,16.6,1.13
2015-07-29,2037.62,16.59,1.12
2015-07-30,2019.03,16.44,1.11
2015-07-31,2030.16,15.84,1.12
2015-08-03,2008.49,15.5,1.11
2015-08-04,2027.99,15.65,1.12
2015-08-05,2029.76,15.66,1.12
2015-08-06,2013.29,15.53,1.12
2015-08-07,2010.23,15.51,1.11
2015-08-10,2003.17,15.45,1.11
2015-08-11,1986.65,15.33,1.1
2015-08-12,1975.47,15.24,1.09
2015-08-13,1983.46,15.3,1.1
2015-08-17,1968.52,15.18,1.09
2015-08-18,1956.26,15.04,1.08
2015-08-19,1939.38,14.91,1.08
2015-08-20,1914.55,14.72,1.06
2015-08-21,1876.07,14.42,1.04
2015-08-24,1829.81,14.06,1.01
2015-08-25,1846.63,14.19,1.02
2015-08-26,1894.09,14.56,1.05
2015-08-27,1908.0,14.67,1.06
2015-08-28,1937.67,14.9,1.07
2015-08-31,1941.49,14.93,1.08
2015-09-01,1914.23,14.75,1.07
2015-09-02,1915.22,14.76,1.07
2015-09-03,1915.53,14.76,1.07
2015-09-04,1886.04,14.54,1.06
2015-09-07,1883.22,14.51,1.06
2015-09-08,1878.68,14.48,1.05
2015-09-09,1934.2,14.91,1.09
2015-09-10,1962.11,15.12,1.1
2015-09-11,1941.37,14.96,1.09
2015-09-14,1931.46,14.88,1.08
2015-09-15,1937.56,14.93,1.09
2015-09-16,1975.45,15.23,1.11
2015-09-17,1976.49,15.24,1.11
2015-09-18,1995.95,15.39,1.12
2015-09-21,1964.68,15.15,1.1
2015-09-22,1982.06,15.28,1.11
2015-09-23,1944.64,14.99,1.09
2015-09-24,1947.1,15.0,1.09
2015-09-25,1942.85,14.97,1.09
2015-09-30,1962.81,15.12,1.1
2015-10-01,1979.32,15.25,1.11
2015-10-02,1969.68,15.17,1.1
2015-10-05,1978.25,15.25,1.11
2015-10-06,1990.65,15.35,1.12
2015-10-07,2005.84,15.46,1.13
2015-10-08,2019.53,15.57,1.13
2015-10-12,2021.63,15.59,1.13
2015-10-13,2019.05,15.57,1.13
2015-10-14,2009.55,15.49,1.13
2015-10-15,2033.27,15.68,1.14
2015-10-16,2030.26,15.66,1.14
2015-10-19,2030.27,15.66,1.14
2015-10-20,2039.36,15.73,1.14
2015-10-21,2042.98,15.75,1.15
2015-10-22,2023.0,15.6,1.14
2015-10-23,2040.4,15.73,1.14
2015-10-26,2048.08,15.79,1.15
2015-10-27,2044.65,15.76,1.15
2015-10-28,2042.51,15.75,1.15
2015-10-29,2034.16,15.68,1.14
2015-10-30,2029.47,15.65,1.14
2015-11-02,2035.24,15.7,1.14
2015-11-03,2048.4,15.79,1.15
2015-11-04,2052.77,15.83,1.15
2015-11-05,2049.41,15.8,1.15
2015-11-06,2041.07,15.74,1.15
2015-11-09,2025.7,15.62,1.14
2015-11-10,1996.59,15.4,1.12
2015-11-11,1997.27,15.4,1.12
2015-11-12,1993.36,15.37,1.12
2015-11-13,1973.29,15.21,1.11
2015-11-16,1943.02,14.97,1.09
2015-11-17,1963.58,15.13,1.1
2015-11-18,1962.88,15.13,1.1
2015-11-19,1988.91,15.33,1.12
2015-11-20,1989.86,15.34,1.12
2015-11-23,2003.7,15.45,1.12
2015-11-24,2016.29,15.55,1.13
2015-11-25,2009.42,15.49,1.13
2015-11-26,2030.68,15.66,1.14
2015-11-27,2028.99,15.64,1.14
2015-11-30,1991.97,15.36,1.12
2015-12-01,2023.93,15.57,1.14
2015-12-02,2009.29,15.46,1.13
2015-12-03,1994.07,15.34,1.12
2015-12-04,1974.4,15.15,1.11
2015-12-07,1963.67,15.07,1.1
2015-12-08,1949.04,14.96,1.09
2015-12-09,1948.24,14.97,1.09
2015-12-10,1952.07,15.0,1.1
2015-12-11,1948.62,14.97,1.09
2015-12-14,1927.82,14.81,1.08
2015-12-15,1932.97,14.85,1.09
2015-12-16,1969.4,15.13,1.11
2015-12-17,1977.96,15.2,1.11
2015-12-18,1975.32,15.18,1.11
2015-12-21,1981.19,15.22,1.11
2015-12-22,1992.56,15.31,1.12
2015-12-23,1999.22,15.36,1.12
2015-12-24,1990.65,15.3,1.12
2015-12-28,1964.06,15.09,1.1
2015-12-29,1966.31,15.11,1.1
2015-12-30,1961.31,15.07,1.1
2016-01-04,1918.76,14.74,1.08
2016-01-05,1930.53,14.83,1.08
2016-01-06,1925.43,14.79,1.08
2016-01-07,1904.33,14.63,1.07
2016-01-08,1917.62,14.73,1.08
2016-01-11,1894.84,14.55,1.06
2016-01-12,1890.86,14.52,1.06
2016-01-13,1916.28,14.72,1.07
2016-01-14,1900.01,14.59,1.07
2016-01-15,1878.87,14.43,1.05
2016-01-18,1878.45,14.43,1.05
2016-01-19,1889.64,14.51,1.06
2016-01-20,1845.45,14.17,1.03
2016-01-21,1840.53,14.13,1.03
2016-01-22,1879.43,14.42,1.05
2016-01-25,1893.43,14.53,1.06
2016-01-26,1871.69,14.36,1.05
2016-01-27,1897.87,14.56,1.06
2016-01-28,1906.94,14.63,1.07
2016-01-29,1912.06,14.7,1.07
2016-02-01,1924.82,14.8,1.08
2016-02-02,1906.6,14.66,1.07
2016-02-03,1890.67,14.54,1.06
2016-02-04,1916.26,14.59,1.07
2016-02-05,1917.79,14.75,1.08
2016-02-11,1861.54,15.17,1.05
2016-02-12,1835.28,14.95,1.03
2016-02-15,1862.2,15.18,1.05
2016-02-16,1888.3,15.39,1.06
2016-02-17,1883.94,15.35,1.06
2016-02-18,1908.84,15.56,1.07
2016-02-19,1916.24,15.62,1.08
2016-02-22,1916.36,15.62,1.08
2016-02-23,1914.22,15.6,1.08
2016-02-24,1912.53,15.59,1.08
2016-02-25,1918.57,15.64,1.08
2016-02-26,1920.16,15.66,1.08
2016-02-29,1916.66,15.63,1.08
2016-03-02,1947.42,15.88,1.1
2016-03-03,1958.17,15.97,1.1
2016-03-04,1955.63,15.95,1.1
2016-03-07,1957.87,15.83,1.1
2016-03-08,1946.12,15.73,1.1
2016-03-09,1952.95,15.79,1.1
2016-03-10,1969.33,15.92,1.11
2016-03-11,1971.41,15.93,1.11
2016-03-14,1972.27,15.94,1.11
2016-03-15,1969.97,15.91,1.11
2016-03-16,1974.9,15.95,1.11
2016-03-17,1987.99,16.05,1.12
2016-03-18,1992.12,16.19,1.12
2016-03-21,1989.76,16.15,1.12
2016-03-22,1996.81,16.21,1.12
2016-03-23,1995.12,16.19,1.12
2016-03-24,1985.97,16.12,1.12
2016-03-25,1983.81,16.1,1.12
2016-03-28,1982.54,16.09,1.12
2016-03-29,1994.91,16.19,1.12
2016-03-30,2002.14,16.26,1.13
2016-03-31,1995.85,16.2,1.12
2016-04-01,1973.57,16.02,1.11
2016-04-04,1978.97,16.06,1.11
2016-04-05,1962.74,15.93,1.11
2016-04-06,1971.32,16.0,1.11
2016-04-07,1973.89,16.02,1.11
2016-04-08,1972.05,16.01,1.11
2016-04-11,1970.37,16.0,1.11
2016-04-12,1981.32,16.09,1.12
2016-04-14,2015.93,16.39,1.14
2016-04-15,2014.71,16.38,1.14
2016-04-18,2009.1,16.34,1.13
2016-04-19,2011.36,16.35,1.13
2016-04-20,2005.83,16.31,1.13
2016-04-21,2022.1,16.45,1.14
2016-04-22,2015.49,16.39,1.14
2016-04-25,2014.55,16.38,1.13
2016-04-26,2019.63,16.42,1.14
2016-04-27,2015.4,16.38,1.14
